,url,title,company_name,loc,details
47,https://sa.jooble.org/desc/6360418742359307153,COOP TRAINEE,,Yanbu,<h2> Job Description  </h2> <p><p></p><p> TO PERFORM COOP TRAINING PROGRAM FOR DIPLOMA AND BACHELOR DEGREES STUDENTS AS GRADUATION REQUIREMENT.&#160;</p><p></p>  <h2> Skills  </h2> <p> </p> <h2> Preferred Candidate  </h2> <dl><p><dt> Career Level </dt><dd> Student/Internship </dd></p><p><dt> Years of Experience </dt><dd> Min: 0</dd></p><p><dt> Residence Location </dt><dd> Saudi Arabia </dd></p><p><dt> Nationality </dt><dd> Saudi Arabia </dd></p></dl>
48,https://sa.jooble.org/desc/-268336733313175045,Client Engagement and Brand Designer,ENTERTAINER FZ LLC,Riyadh,"<p><u><b> Us </b></u></p><p> The ENTERTAINER is a leading digital company whose main goal is to add value to consumers by bringing them the best incentive offers globally. We are a data-driven, 100% digital, tech company. Providing first-rate offers across renowned dining, leisure, entertainment and hotel brands worldwide, the ENTERTAINER has grown with the aim of creating unbeatable value and loyalty everywhere we go. We believe that “experience is everything”, resulting in our passion for creating unforgettable experiences for both our customers, partners and employees. </p><p> We are seeking a creative and motivated J <em> unior Client Engagement and Brand Designer </em> to join our team at The ENTERTAINER Business, a leading company in the loyalty and rewards industry. The successful candidate will be responsible for drafting client engagement assets, creating compelling presentations for RFPs and general client bidding, designing corporate profiles and presentations, as well as crafting brand equity creative designs for platforms like LinkedIn. This role is a great opportunity for someone with a flair for design who is eager to contribute to both client engagement and brand initiatives. </p><p> </p><p> Responsibilities </p><p><b><u> Saudi Nationals Graphic Designers are encouraged to apply!!!</u></b></p><p> Client Engagement Design Support : </p><ul><li> Collaborate with B2B clients of The ENTERTAINER Business to understand their needs, objectives, and target audience to create visually appealing engagement assets that support customized campaigns. </li><li> Design and develop presentations for RFPs and general client bidding, ensuring they effectively convey our value proposition and offerings. </li><li> Work closely with the Client and Brand Engagement Coordinator to ensure design alignment with clients&#39; marketing strategies. </li></ul><p>&#160;</p><p> Brand Design Support: </p><ul><li> Design and create visually engaging corporate profiles and presentations that effectively showcase The ENTERTAINER Business&#39;s brand identity and expertise. </li><li> Craft creative designs for brand equity campaigns, PR, and online presence on platforms like LinkedIn to increase our visibility and reputation in the loyalty and rewards industry. </li><li> Collaborate with internal teams to support the development and execution of marketing strategies that elevate The ENTERTAINER Business&#39;s brand presence and equity in the market. </li></ul><p>&#160;</p><p><u><b> Requirements: </b></u></p><ul><li> A degree or diploma in graphic design, visual communication. </li><li> Previous experience or internships in graphic design, marketing, or client engagement is a plus. </li><li> Strong portfolio showcasing design skills and creativity. </li><li> Proficiency in relevant design software and tools, such as Adobe Creative Suite. </li><li> Excellent communication and interpersonal skills. </li><li> Eagerness to learn and grow in the role. </li><li> Ability to work in a fast-paced, dynamic environment and manage multiple projects simultaneously. </li><li> Only for <b> Saudi Nationals </b></li></ul><p></p>"
49,https://sa.jooble.org/away/-8094790021141329401,"Principal Systems Administrator - SATCOM Technician (23-040, 23-041, 23-042) - C2BMC",Northrop Grumman Corp. (AU),Riyadh,"<p> US CITIZENSHIP REQUIRED FOR THIS POSITION: Yes </p><p> RELOCATION ASSISTANCE: Relocation assistance may be available </p><p> CLEARANCE TYPE: Secret </p><p> TRAVEL: Yes, 10% of the Time </p><p><b> Description </b></p><p> Join Northrop Grumman on our continued mission to push the boundaries of possible across land, sea, air, space, and cyberspace. Enjoy a culture where your voice is valued and start contributing to our team of passionate professionals providing real-life solutions to our world’s biggest challenges. We take pride in creating purposeful work and allowing our employees to grow and achieve their goals every day by Defining Possible. With our competitive pay and comprehensive benefits, we have the right opportunities to fit your life and launch your career today. </p><p> Northrop Grumman Space Systems – Launch and Missile Defense Systems has an exciting career opportunity for a Principal System Administrator – SATCOM Technician to join our team of qualified, diverse individuals. This position will be located out of Riyadh, Saudi Arabia. </p><p><b> Position Overview: </b></p><p> Selected SATCOM technicians will provide technical services support of a MET AN/GSC-52 satellite terminal in Riyadh, Saudi Arabia. </p><p> Position requires 24x7 shift work. Candidate will be assigned to a shift, to be determined by mission requirements. </p><p><b> Essential Functions: </b></p><p> Responsible for operating, maintaining, monitoring, troubleshooting, and repair of Satellite Terminal systems, including connectivity to local and wide area networks, end-to end telecommunications, circuit switching systems, and Long-Haul communications/Transmissions systems. </p><p> Analyzes capabilities and performance, identifies problems, takes corrective actions to ensure the most efficient operations of the SATCOM equipment. </p><p> Monitors status and performance of Transmission/Receive systems. </p><p> Quickly responds to circuit outages and coordinates with distant end facilities and local Systems/Users, when necessary, in order to restore communications services. </p><p> Performs other duties and assignments as required. </p><p> This expat position will include other compensatory fringes such as Cost of Living Allowances, Housing Allowances and other allowances for employment in Saudi Arabia. </p><p><b> Basic Qualifications: </b></p><p> If applicable, please note your updated security clearance and IAT/relevant certifications on your resume. </p><p> Bachelor’s Degree in a STEM (Science, Technology, Engineering or Mathematics) discipline preferred from an accredited university and 6 years of related experience, or a Master&#39;s Degree and 4 years of related experience, or 0 years of related experience with a PhD., or 10 years of related experience in lieu of the degree. </p><p> Applicants must possess a DoD 8570 certification at IAT Level II or higher (Security+, GSEC, SCNP, SSCP, CISSP, CISA, GSE, SCNA)</p><p> Applicants must have strong skills and background in SATCOM principals, operations, maintenance, and repair </p><p> Skilled in utilizing common SATCOM test equipment </p><p> Applicants must understand signal flow and end-to-end configuration diagrams for circuits </p><p> Knowledge of Network System Administration </p><p> Experience working with Microsoft operating system environments/platforms </p><p> Familiarity with TACLANE encryption devices and Crypto Device Loaders such as SKLs </p><p> Familiarity with CISCO routers </p><p> A current active in-scope D0D issued Secret clearance is required. </p><p><b> Preferred Qualifications: </b></p><p> Prior military satellite communications technician US Navy ET NEC 1465, US Air Force AFSC 2E1X1, US Army MOS 31S/25S, or US Marine Corps MOS 2827</p><p> PAAWNS experience and MET experience </p><p> HEMP hardening maintenance and HEMP hardening testing experience </p><p> A mix of strategic and tactical satellite communications experience </p><p> CCNA certification </p><p> Basic Linux or RedHat-based server administration experience </p><p> Basic experience with operations, preventative maintenance and basic troubleshooting on generators </p><p> EBEM experience </p><p> NGSpace </p><p> COSpace </p><p> NGFeaturedJobs </p><p> C2BMC </p><p> Salary Range: $86,300.00 - $129,500.00</p><p> Employees may be eligible for a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business. </p><p><b> The health and safety of our employees and their families is a top priority </b> . The company encourages employees to remain up-to-date on their COVID-19 vaccinations. U.S. Northrop Grumman employees may be required, in the future, to be vaccinated or have an approved disability/medical or religious accommodation, pursuant to future court decisions and/or government action on the currently stayed federal contractor vaccine mandate under Executive Order 14042  . </p><p> Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit  . U.S. Citizenship is required for most positions. </p><p> We are a pioneering company. </p><p> With careers across all areas: air, cyber, land, sea and space – our 90,000 employees work as one to defend and define the future. Northrop Grumman careers and internships are as varied as your interests, with a lifetime of potential that will give you every opportunity to do your best work. Working together with people from many backgrounds, personal passions and disciplines, we share a drive to push the boundaries of science, technology and engineering to meet the ever evolving needs of our customers worldwide. </p>"
50,https://sa.jooble.org/desc/-428982125537723128,"Staff Physician, Radiology",Johns Hopkins Aramco Healthcare,Al Dhahran,"Staff Physician, Radiology <p><p><p><h2><b> Basic Function </b></h2><p> Provide high standard, cost effective, care of the respective specialty to JHAH eligible medical recipients under the supervision of Attending Physician. Execute duties within the approved Credentials &amp; Privileges provided by the Hospital Credentials &amp; Privileging Committee. <br> <br>&#160;</p><p><p><h2><b> Scope </b></h2><p> Attend service clinical and educational rounds including morning reports and sign out rounds when appropriate. Attend and participate in the multi-disciplinary team rounds. Attend and participate in service/department Quality and Safety activities including reviews, audits and presentations. Report patients&#39; adverse events to the appropriate department/service office. Attend and contribute to service and department business meetings. Prepare and provide patient reports as required within the hospital policy. Participate actively when assigned to a given committee. Keep apprised with, and adhere to, hospital and departmental policies and bylaws. Ensure legible and timely entries into patients&#39; records. Maintain complete patient case records. Adhere to hospital policy regarding patient record confidentiality. Participate in medical records audits when required to do so. <br> <br>&#160;</p><p><p><h2><b> Principal Contacts </b></h2><p> Close contact with Emergency Medical Service physicians, Clinical Medicine Services physicians, Surgical &amp; Diagnostic Services physicians, as well as other respective services requesting.&#160;<br> <br>&#160;</p><p><p><h2><b> Principal Duties </b></h2><p><ol><li> Provide and maintain the highest standard of diagnostic examinations, completing documentation in EHR in timely manner.&#160;</li><li> Interprets and performs general radiological examinations of inpatients, emergency and outpatients, including studies requiring fluoroscopy, special procedures, ultrasound, CT, and MRI scanning as assigned by chief of radiology, as approved by the JHAH Credentialing and privileging committee within the limits of his/her training, experience. </li><li> Implement and follow the radiation protection procedures. </li><li> Report patients&#39; adverse events to the appropriate department/service office </li><li> Ensure that the requested radiological examinations are appropriate or necessary through consultation with requesting physicians and collogues </li><li> Participate as Radiologists on call after office hours and at weekends. </li><li> Participates in the Major Disaster Plan of the Hospital, as indicated </li><li> Deputizes for the Consultant as required and shares workload in his specialty during the absence of his colleagues </li><li> Develops collegial relationships and works collaboratively with other physicians, nurses, allied health providers and administrators across departments and districts at JHAH. </li><li> Responsible to work with the technologists and when appropriate to instruct the technologists for better imaging techniques.&#160;</li><li> Actively participates in the monthly Division and hospital staff clinical education, conferences, rounds and research meetings. Participate in medical records audits when required to do so. </li><li> Participates in interdisciplinary, interdepartmental and Quality Improvement Program of the Service to meet JCAHO, CBAHI, and ACR standards within JHAH.&#160;</li><li> Adhere to hospital policy regarding patient record confidentiality </li><li> Attend and contribute to service and department business meetings.&#160;</li><li> Prepare and provide patient reports as required within the hospital policy.&#160;</li><li> Participate actively when assigned to a given committee.&#160;</li><li> Keep apprised with, and adhere to, hospital and departmental policies and bylaws.&#160;</li><li> Mai </li></ol><p><p><h2><b> Experience </b></h2><p> Minimum of 2 years’ experience in specialty required post residency training (following completion of internship) preferably in a university affiliated teaching hospital. <br> <br>&#160;</p><p><p><h2><b> Certifications/Other requirements as applicable </b></h2><p><ul><li> Participate in teaching and educational activities of junior staff, medical students and interns. </li><li> Keep up to date with knowledge and skills required to perform duties safely.&#160;</li><li> Maintain adequate continuous medical education credits as required by hospital and licensing authorities. <br> <br>&#160;</li></ul>"
51,https://sa.jooble.org/desc/-3878581504456013449,Resident Physician - Emergency Medicine,Security Forces Hospital Program,Riyadh,"<p><p><b> Job title: Resident Physician Adult-ER </b></p><p> The physician is responsible for the care of all the patients managed by the Consultant he/she is assigned to. His/her work shall be supervised all the time by a senior colleague as Registrar/Senior Registrar/Consultant level. </p><p><b> Eduation and Licensure: </b></p><ul><li>(MBBS) degree graduate from a recognized medical school. </li><li> A valid medical license as Resident Physician to practice his sub specialty in the country of origin and from Saudi Commission for Healthcare Specialties. </li><li> Current valid certification of Basic Life Support or obtaining that within 6 months of commencement of employment. </li></ul><p><b> Professional Experience: </b></p><ul><li><b> Saudi Nationals:&#160;</b> Completion of one year mandatory internship </li><li><b> Non-Saudi Nationals:&#160;</b> At least two (2) years full time work experience after the completion of internship.Followed by one (1) or two (2) years of practical experience in his/her sub specialty. </li></ul><p><b> Specialized Knowledge &amp; Skills: </b></p><ul><li> Must be well versed in the field of his/her subspecialty. </li><li> Fluency in written and spoken English and Arabic language is essential requirement. </li><li> Ability to cope with large workload, changing priorities and responsibilities emotionally stable and in good physical health </li></ul>"
52,https://sa.jooble.org/desc/7896872511159354798,Procurement Director - Arabic Speaker,,Mecca,"<h2> Job Description  </h2> <p><p><p></p> To plan, manage and lead all operations in the Procurement function, in order to safeguard the organization&#39;s interests and ensure a professional and cost effective procurement process through all stages of projects, product and service procurement and all related services for the organization. <p></p> Client Details <p></p> Our client is a confidential Vision 2030 project. <p></p> Description <br> Develop and lead the implementation of corporate and technical procurement and tendering strategy covering corporate procurement including but not limited to office furniture and supplies, professional services, etc., operations contract including but not limited to waste collection, private security, landscaping, cleaning, etc., design &amp; construction procurement including but not limited to engineering, design, project management, contracting, etc. ensuring optimum protection of the organization&#39;s business interests.Oversee all corporate and technical procurement end to end activities (from needs identification, tendering, selection, contracting, etc.) to ensure that obtains the required supplies and services at the optimum cost and quality combination.Direct the end-to-end tendering process (preparation of RFPs, formal tenders, shortlisting, negotiation, response to queries, etc.) for any services / products / materials as per the policies set.Ensure, in coordination with the Legal that all procurement related processes contracts and other documents are in line with the applicable legal framework in order to best protect interests as well as providing expert level advise to the procurement team and other involved stakeholders.Oversee the contract development and administration process for procurement as per the specified requirements, including definition /amendments of terms and conditions, extensions or terminations, contractual obligations of both parties as well as master purchase agreements (MPAs) etc. in coordination with relevant departments as needed, and report any issues or ambiguities in coordination with the Legal Team.Manage the review of invoices for purchases to ensure that they are in line with contractual agreements and submitted to the Finance team for processing invoices and timely payment approval.Coordinate with Legal and Corporate Governance team on contracting strategies, formalization of contracts, and resolution of legal disputes (if required).Develop and maintain effective communication and relationships with all relevant external/internal entities such as service providers, vendors, and key stakeholders, in order to ensure the services required by the third parties are delivered in the most effective manner.Manage relationships with key vendors and lead contract negotiations for procurement orders to establish lasting and profitable relationships with key suppliers and to get the best value in contracts including RFIs, RFPs, clarification questions &amp; replies, and collecting proposals and conducting financial evaluation of bids as well as communicating the outcome to relevant internal and external stakeholders.Monitor supplier performance and transaction compliance (milestone, deliverables, invoicing, etc.) to ensure all contractual obligations are fulfilled.Coordinate with departments managers and staff to determine the method of purchasing and compile ratings, analyze results to develop the list of preferred suppliers for future use.Benchmark the cost and quality, in relation to industry trends, with current suppliers in order to negotiate better pricing, terms and condition of sale and warranties of goods and products. <p></p> Profile <br> Bachelor&#39;s degree in Business Administration, Supply Chain Management, Finance, Law, or any other related field.10 years of relevant experience in Procurement including at least 2 years in positions of progressively increasing managerial responsibilities. <p></p> Job Offer <br> Attractice salary and benefits packageOppor <br>  <h2> Skills  </h2> <p> Construction Procurement <br> </p> <h2> Preferred Candidate  </h2> <dl><p><dt> Career Level </dt><dd> Student/Internship </dd></p></dl>"
53,https://sa.jooble.org/desc/114296350373577473,Tele Sales Executive,Swift Jobs,Riyadh,"<p>Tele Sales Executive Vacancy

English is a must + 2nd language

Whats in it for you?

Basic Salary + Commissions (Uncapped earning potential)

In-House Training

Tele sales to Manager in 6 months depending on performance.

We are looking for Candidates who can join Immediately

Outbound Tele sales experience is a n advantage(any industry).

Are you looking for a company to grow with?

Basic salary plus commissions

Payable Internship for Students

<b>Telemarketing Responsibilities:</b>

Call prospective customers and cold-calling customers to introduce investing projects and offer to them.

Influence customers to buy services and products by following a prepared sales talk to give service and product information and price quotations.

Calling active and budding clients to encourage the purchase of properties.

Addressing clients uncertainties, and make suggestions.

Noting important details of each conversation.

Communicating verbal acceptances of offers to our Sales team for closing.

Updating the Calls sheet once the calls are done.

Recording all successful and unsuccessful attempts to close sales.

Attending regular team meetings to clarify progress and performance-related expectations.

Conducting each of your functions with the utmost respect, regardless of others dispositions.

Handle rejection

Work Remotely

Interested candidates should send their cvs
</p>"
54,https://sa.jooble.org/desc/3075555005168944235,People & Culture Analyst,Saudi AZM,Riyadh,"<ol><li> Coordinate <b> Recruitment &amp; Selection </b> activities </li><li> Support in <b> EVP building </b> initiatives </li><li> Build <b> AZM talent pipeline, </b> network with potential hires </li><li> Manage <b> Applicant Tracking Systems </b> (ATSs)&#160;</li><li> Coordinates, reviews and administer <b> assigned programs within the P&amp;C function  </b>&#160;</li><li> Perform research related to P&amp;C&#160;</li><li> Support in Employee Experience Operation activities </li><li> Contribute to the&#160;administration of personnel services </li><p></p><ul><li> Bachelor&#39;s degree in Human Resources, Business Administration or related field required. </li><li> English language proficiency </li><li> Curiosity and excellent research skills&#160;</li><li> Flexible, curious and creative, open for new things </li><li>3-6 Months&#160;Internship Experience&#160;</li></ul><p></p></ol>"
55,https://sa.jooble.org/desc/1786338394834877699,Preventive and corrective maintenance advisor,Zara Services,Riyadh,"<p>Preventive and corrective maintenance advisor

<b>We request:</b>

""Preventive and corrective maintenance advisor for solar equipment""

(We accept recent graduates)

<b>We offer:</b>

Life Insurance

Law benefits.

Training

30 days of Vacation from the first year

Extended leave for paternity or maternity

Complete training

<b>Main Responsibilities:</b>

Indispensable to have collaborated in community development projects in rural communities (professional internships or social service are accepted)

Regular visits to communities

Inventory controls

System review and necessary correction of solar equipment

Record of activities in mobile App (Visits, Satisfaction, Attention)

Service and personal attention to users in rural communities

<b>Requirements:</b>

Indispensable to have collaborated in community development projects in rural communities (professional internships or social service)

Driver's license

Drive standard truck and motorcycle (ESSENTIAL)

Taste for community work

High School or Bachelor's Degree (we accept recent graduates with some experience in community development projects in rural areas) Careers: Electricity, renewable energies, etc.

requirements

Minimum education: Upper secondary education - General Baccalaureate

1 year of experience

Age: Up to 19 years old

Driver's licenses: A

Availability to travel: Yes

Availability of change of residence: Yes

Interested candidates should send their cvs
</p>"
56,https://sa.jooble.org/desc/-7923277694678855461,Physical Education Teacher,Dresden Partners,Riyadh,"<p>Physical Education Teacher

Job Description

Sport professor – academic assistant for the sports department.

The sport professor will have to offer courses, in option (graded) and in leisure.

Courses will be proposed to the campus community (students, residents and employees)

The professor will contribute to reinforce practices and theory learning in sport (in relation with niversity’s

need).

The professor will contribute to reinforce practices and theory learning in sport (in relation with university’s need).

<b>In details :</b>



<b>Teaching and administrative tasks :</b>

<b>The professor will have to do:</b>

Teaching (468 hours) during the academic year.

Evaluation and theory documents (according to the ECTS).

An administrative attendance of 320 hours per year is requested (from September to the beginning of July).

<b>Service details :</b>

Teaching in Licence and Master (390 hours) so 15 weekly hours (during 26 academic weeks).

Teaching in Licence and Master (390 hours) so 15 weekly hours (during 26 academic weeks).

Administrative tasks (320 hours/year), 10 hours per week during the academic year (32 weeks), in relation

with the Head of the Sports department : Tournament, occupancy agreement, managing equipments and maintenance.

The professor will mostly teach in French, but a good command of english is compulsory. A good command of arabic would be an advantage.

<b>The professor need to be able to :</b>

Prepare equipment for his courses.

Explain evaluation methods to students.

Share knowledge in a pedagogic way with students.

Show reactivity and adaptability in case of problem (accident, technical problem, etc…)

Adapt to students’ need and respect academic requirements in the same time.

Be in touch with the inter-university league for games’ preparation.

Organize tournaments & internships (Out of campus).

Manage relations between PSUAD and Sorbonne University in Paris.

Upgrade/Fix the climbing wall when necessary.

Welcome and assist climbers (deductible of teaching hours).

Required Skills

<b>Minimal qualification:</b>

A bachelor in sport is compulsory

<b>Skilfulness will be appreciated:</b>

Climbing (with experience)

Team sports (Basket, Rugby)

Rackets sports

Fitness (circuit training, cardio, …)

Outdoor activity (Nature).

<b>Minimal experience :</b>



Minimum 5 years of teaching in school / 3 years if you taught in higher education previously (with tenure or

not).

<b>Specific competencies for this position :</b>

Aptitude and sufficient understanding to teach in a university.

Capacity to be organized and to plan.

Capacity to take decision and to refer to the Head of Department.

Capacity to exchange with students, the sports department and other employees in PSUAD.

Language: French and English is compulsory. Arabic would be an asset.

Be able to use a computer and basic softwares.

Interested candidates should send their CVs
</p>"
57,https://sa.jooble.org/desc/6717243575340765949,Audit Intern (Saudi Nationals),Jaeger Lecoultre Richemont,Riyadh,"<p><b> General Purpose </b></p><p> We are looking for an ambitious fresh graduate to join our local Audit/Internal Control Team. She/he will have an opportunity to gain hands-on internal control and learn about the various aspects of the internal control function at Richemont. Richemont Saudi Arabia internships provide entry-level professionals with real-world learning opportunities in a fast-paced but positive environment to help build their future careers. </p><p></p><p> The Internal Controller Trainee will work directly under the supervision of the ICS Market Leader and will work closely with other Departments (Finance, Accounting, Business operations...). </p><p></p><p><b> Key responsibilities </b></p><ul><li> Enforce the I-CARE framework </li><li> Risk Assessment </li><li> Field Audits </li><li> Other duties as assigned </li></ul><p></p><p><b> Education and Experience </b></p><ul><li> Bachelor’s degree in Finance / Accounting. </li><li> A first short experience is added advantage. </li></ul><p></p><p><b> Key Skills and Competencies </b></p><ul><li> High academic performer; </li><li> Computer Literacy (Mainly Excel; Word, PowerPoint, and Outlook are a plus); </li><li> An aptitude for in depth data analysis; </li><li> Accuracy&#160; &amp; attention to detail; </li><li> Strong written and verbal Communication and presentation skills; </li><li> Time management skills, Organizing and prioritizing; </li><li> Positive attitude and eagerness to learn; </li><li> Fluent English &amp; Arabic is necessary; French language is a plus; </li><li> Ability to work in fast-paced, deadline-oriented, dynamic and changing environment; </li><li> During Internal control review period flexible working hours may be required; </li><li> SOCPA registered </li></ul><p></p><h2> Job Details </h2><p><b> Job Location: Riyadh </b> , Saudi Arabia </p><p><b> Employment Type: </b> Internship </p><p><b> Duration: </b> 6&#160;months </p>"
58,https://sa.jooble.org/desc/-87714457475194136,Finance Supply Chain Manager,,Mecca,"<h2> Job Description  </h2> <p><p><p></p> Our client is a multinational retail group that operates globally. They are hiring a Finance and Supply Chain Manager to be based out of their offices in Jeddah,KSA. <p></p> Client Details <p></p> Our client, an international retail brand is hiring a Finance and Supply Chain Manager to be based out of their offices in Jeddah,KSA. <p></p> Description <br> Finalize financial statements on a monthly, quarterly, and yearly basis Control the calibre of the accounting shared service provider&#39;s financial transactions and reportingDevelop, create, and present yearly business plans while working closely with the general manager, the sales, and the marketing departmentsRevise projections annually and regularly as directed by headquartersCoordinate with internal and external auditorsSupport &amp; Enhance Existing ERP Software Processes to Ensure Accounting Operations EfficiencyWork closely with the regional S&amp;OP team and assisting with the S&amp;OP process implementation in KSA.Ensure accurate forecasting and perform root cause analysis and action planning as needed to lead forecast accuracy improvement initiatives with the S&amp;D planner.Act as a guide for new product pre- and post-launch analysis based on past insights, making recommendations for future releases.Identify process weaknesses and take the initiative to address them to guide improvements project <p></p> Profile <br> Professional certifications (CPA OR ACCA OR ACA)Experience in KSA market is mandatoryRetail/ FMCG experience is mandatory10+ years of experience in relevant role <p></p> Job Offer <p></p> The successful candidate for this role will be offered a competitive monthly salary and attractive incentives. <br>  <h2> Skills  </h2> <p> retail, FMCG <br> </p> <h2> Preferred Candidate  </h2> <dl><p><dt> Career Level </dt><dd> Student/Internship </dd></p></dl>"
59,https://sa.jooble.org/jdp/-3254530610401308955/Instructor-of-Industrial-Engineering-at-the-College-of-Engineering-%23260319-Riyadh,Instructor of Industrial Engineering at the College of Engineering #260319,Alfaisal University,Riyadh,"<p simplifier=""block"">The Industrial Engineering Department at Alfaisal University is seeking a full-time (Male &amp; Female) instructor or lecturer. The candidate must be a MSc holder in Industrial Engineering. Preference is given to those with lab development and teaching experience, with added consideration for familiarly with local accreditation procedures. The candidate is expected to participate in administrative/committee assignment for the department and the college. Also, she is expected to develop relationship with industry and assist students in internship and job placement.</p><p simplifier=""block"">Applications will be assessed as they are received and the positions will remain open until filled or the search is closed. The remuneration package includes an internationally competitive salary, housing allowance, relocation allowance, medical and life insurance.</p><p simplifier=""block""><b>Applicants must submit the following documents in a single pdf file:</b></p><ul><li>A full curriculum vitae </li><li>A brief statement outlining teaching goals</li><li>Contact information for three references (mail, telephone, and email) </li></ul><p simplifier=""block"">Please submit your application at: https://jobs.alfaisal.edu/coe  <br>You may send any inquiries to Email</p><p simplifier=""block""> <b>About Us </b> </p><p simplifier=""block"">Alfaisal University is a young and  fast growing university located in the capital city of Riyadh, Saudi Arabia. It  was founded in 2008 as a private not-for-profit Institution, where English is  the language of instructions. It consists of four colleges: Business,  Engineering, Medicine, Pharmacy, and Science.</p><p simplifier=""block"">The College of Engineering has been offering a  wide range of degrees and programs through a blend of rigorous and  project-based curricula. Currently, the college offers bachelor’s degrees  in Architectural, Electrical, Industrial, Mechanical and Software Engineering. These programs are  all ABET accredited. In addition, a master’s degree in Engineering  &amp; Systems Management is being offered in collaboration with the Centre for  Complex Engineering Systems (CCES) at KACST (King Abdulaziz City for Science  &amp; Technology) and MIT (Massachusetts Institute of Technology). The College  of Engineering faculties come from around the world. All of whom have brought  with them a wealth of experience and the latest educational technologies to  their classrooms</p><p simplifier=""block"">Riyadh is a modern and attractive city at the  political, economic and cultural hub of Saudi Arabia and the Gulf Coast  Countries. Because of the large, well-established expatriate community, English  is commonly spoken by service providers at retail outlets, hospitals, etc. The  climate in Riyadh is very comfortable during the fall and spring semesters and  is similar to what you would experience in the southwestern part of the United  States. There are numerous, world class education options for the children of  Alfaisal faculty and the proximity of Saudi Arabia to other middle-eastern,  European, and Asian popular travel destinations makes it an ideal location for  someone that would like to experience new cultures. </p>"
